id,title,date,last_update,url,lead,section,source,scrape_time,news_content
bkn-20260404112854012-0404_00822_001,市民冒雨提前上山祭祖有人指乳豬取消套餐變相加價,2026-04-04 11:28,2026-04-04 17:20,https://hk.on.cc/cnt/news/20260404/bkn-20260404112854012-0404_00822_001.html,"市民冒雨提前上山祭祖　有人指乳豬取消套餐變相加價


清明時節雨紛紛，無阻港人提前上山拜祭先人。明天(5日)才是清明節，惟今日(4日)本港各個墳場有不少市民提前上山祭祀。東網記者今日到柴灣華人永遠墳場視察，市民扶老攜幼，帶同祭品登上長長的電梯，到歌連臣角的墳場及靈灰安置所拜祭。有市民稱不知封路安排下的士仍可上山，令老人家辛苦走了一段路",香港,oncc,2026-04-04 20:30,"清明時節雨紛紛，無阻港人提前上山拜祭先人。明天(5日)才是清明節，惟今日(4日)本港各個墳場有不少市民提前上山祭祀。東網記者今日到柴灣華人永遠墳場視察，市民扶老攜幼，帶同祭品登上長長的電梯，到歌連臣角的墳場及靈灰安置所拜祭。有市民稱不知封路安排下的士仍可上山，令老人家辛苦走了一段路；也有市民指祭品加價，乳豬不再設套餐價，單隻乳豬索價888港元；另有男士獨自上山，只帶鮮花聊表心意。

今日下過一場大雨，天文台一度發出黃色暴雨警告信號。柴灣墳場今晨起已實施局部封路措施，只有的士、緊急車輛、已登記之靈車及送殯車輛、領有運輸署許可證之車輛，可駛進封路範圍(連城道以東的歌連臣角道、柴灣墳場內行車路)。選擇今日提前上山祭祀的吳女士指，以為今日全面封路，惟行上山才發覺，原來仍然可以乘的士上山，笑言「白行一趟，媽媽始終係長者，有得搭車梗係最好！」他們一家人由香港仔出發，先到北角匯合其他家人，然後透過新廈街的扶手電梯上山，指祭品價格無大變化，今日因齊人就一起拜山。

另一市民顏先生就指，今日提前來拜山，因明天及後天(6日)與家人北上。他指今年祭品略貴，特別是食物價格，以乳豬為例，今年單買一隻乳豬要888港元，而過往同樣價錢已包括雞及其他祭品，形容取消了套餐價是變相加價，雞也要另外再買。而他指今日交通尚好，有的士及小巴上山，盼往生的家人安息，在生者平平安安就足願矣。

至於戴黑色鴨舌帽，孑然一身的黎先生撐起雨傘上山。他指從柴灣港鐵站乘小巴上山，被問及祭品價格變化，他淡然指自己篤信耶穌，故此只帶一束鮮花上山便足矣。

按華人永遠墳場管理委員會網頁，清明節前後實施不同程度的封路安排，其中柴灣墳場，連城道以東的歌連臣角道、柴灣墳場內行車路設為禁區，由3月14至4月26日逢周六日及公眾假期，早上7時至下午3時，私家車及客貨車一律禁止由連城道左轉入歌連臣角道前往華人永遠墳場一帶(經運輸署發出許可證者除外)，18M小巴可進入連城道以東的歌連臣角道，但不可進入柴灣墳場。至於清明節當日會全面封路，除緊急車輛外，其他車輛均不得進入封路範圍。"
bkn-20260404111222129-0404_00822_001,逾百華留學生持假畢業證入學　南韓調查,2026-04-04 11:12,2026-04-04 11:12,https://hk.on.cc/cnt/news/20260404/bkn-20260404111222129-0404_00822_001.html,逾百華留學生持假畢業證入學　南韓調查,中國,oncc,2026-04-04 11:30,"南韓光州廣域市一間私立大學接收112名中國留學生，但被揭這批學生均利用偽造的美國大學畢業證辦理入學，南韓當局介入調查。大部分學生去年12月已返回中國，對於仍在韓的5名留學生，有關部門採取強制出境措施。

據韓媒報道，涉事院校為4年制的湖南大學，這批學生去年3月持高中畢業語言研修生資格（D-4）入境，同年8月提交美國「幽靈」大學學位插班湖南大學，並參加國際交流項目，一至兩年即可獲得畢業證。插班該校後，滯留資格變更為留學簽證（D-2），持此簽證可在完成學業前持續在韓滯留。

經當地出入境局查證，這批學生提交學位的美國大學在21世紀00年代中後期已被取消辦學資格，法務部出入境外國人事務所今年1月扣押搜查湖南大學本部與國際交流辦公室等地。校方回應稱，對這批學生提交假學歷一事毫不知情，已通知對他們採取休學措施，一旦入境南韓將成為強制驅逐對象。"
bkn-20260404110233216-0404_00822_001,黃色暴雨警告信號一度生效　廣泛地區受大雨影響,2026-04-04 11:02,2026-04-04 13:45,https://hk.on.cc/cnt/news/20260404/bkn-20260404110233216-0404_00822_001.html,黃色暴雨警告信號一度生效　廣泛地區受大雨影響,香港,oncc,2026-04-04 14:00,"天文台在今日(4日)上午11時發出黃色暴雨警告信號。暴雨警告信號現時為黃色，表示香港廣泛地區已錄得或預料會有每小時雨量超過30毫米的大雨，且雨勢可能持續。天文台在下午1時40分取消黃雨警告。

另外，天文台在今日上午11時50分發出局部地區大雨提示，指大埔區的雨勢特別大，有可能出現嚴重水浸。可能受影響之市民，應採取適當的預防措施，以防止水浸可能引致的損失。上述區域已錄得或預料會有每小時雨量超過70毫米的大雨。

天文台表示，一道低壓槽會在今日為廣東沿岸帶來驟雨及幾陣狂風雷暴，雨勢有時頗大。預料低壓槽會在隨後一兩日於華南沿岸徘徊，天氣仍然不穩定，間中有驟雨及狂風雷暴。受一股偏東氣流影響，下周中期華南沿岸有一兩陣雨。隨着高空反氣旋增強，下周後期廣東地區天色好轉，日間炎熱。本港地區今日天氣預測大致多雲，有驟雨及強烈狂風雷暴，初時雨勢頗大。吹和緩偏南風。展望明日(5日)間中有驟雨及幾陣狂風雷暴，高地風勢頗大。隨後一兩日仍有幾陣驟雨，天色較為明朗。"
bkn-20260404110053724-0404_00822_001,深圳首季出入境外國人逾200萬人次　同比增逾三成,2026-04-04 11:00,2026-04-04 11:00,https://hk.on.cc/cnt/news/20260404/bkn-20260404110053724-0404_00822_001.html,深圳首季出入境外國人逾200萬人次　同比增逾三成,廣東,oncc,2026-04-04 12:15,"廣東省深圳口岸國際客流今年迎來顯著升溫，截至3月29日，經深圳口岸出入境外國人突破200萬人次，同比增長31%，較去年提前20天。經深圳口岸免簽入境的外國人達59.7萬人次，同比增長52%，佔入境外國人總量的59%。

今年第一季度深圳機場口岸出入境旅客超175萬人次，同比增長近12%，創歷史同期新高；其中免簽入境外國人增長超六成。今年第一季深圳機場口岸出入境外國人近50萬人次，同比增長超47%，數量位居深圳各口岸之首。其中，免簽入境外國人超15.4萬人次，同比增長近61%。

據深圳市口岸辦日前消息，今年首季，深圳口岸累計出入境人員逾7,263萬人次，增長14.2%。其中，出境旅客超3,662萬人次、入境旅客3,601萬人次；同期，出入境車輛（含貨車和客車）共約321萬輛次，增長9.12%。陸路口岸通關旅客逾6,726萬人次，出境旅客3,385萬人次、入境旅客3,341萬人次，其中香港旅客達超4,867萬人次，佔比72.36%。車輛方面，陸路口岸通關貨車超100萬輛次，出境、入境貨車均約50萬輛次；通關客車超220萬輛次，出境、入境分別約114萬、106萬輛次。

深圳地鐵周五（3日）發布消息，今年第一季，該地鐵全網累計運送乘客7.97億人次，同比增4,990萬人次，增幅6.7%，創歷年同期客流新高；日均客運量達885萬人次，同比增長6.7%。數據顯示，地鐵5號線、1號線、11號線分別以122多萬、92多萬、91多萬人次的日均客運量位列全網前三。去年深圳6條地鐵新線（段）開通，全年運送乘客32.85億人次，同比增長5.9%。另外，為保障市民乘客清明假期期間便捷出行，周五至下周一（6日），深圳地鐵4號線延長服務時間半小時，深圳北站雙向尾班車不早於次日凌晨零時。"
bkn-20260404104156055-0404_00822_001,深水埗客貨車無上鎖被盜　 賊人逆線逃走難逃天眼　涉6罪被捕,2026-04-04 10:41,2026-04-04 17:37,https://hk.on.cc/cnt/news/20260404/bkn-20260404104156055-0404_00822_001.html,深水埗客貨車無上鎖被盜　 賊人逆線逃走難逃天眼　涉6罪被捕,香港,oncc,2026-04-04 17:45,"深水埗發生偷車案。今日(4日)早上9時27分，一名姓李(32歲)男子報案，指他將客貨車停泊於福華街及北河街交界，並在無上鎖的情況下前往搬貨，當他返回取車時，發現其客貨車不知所終，懷疑被人開走。

警員接報到場，經初步調查及翻查閉路電視片段後，發現涉事客貨車於福華街往北河街逆線行駛，並往通州街一公園方向逃去。警員追蹤至通州街公眾自動停車場，發現一名姓錢(45歲)男子正準備登上該客貨車，隨即上前截查，其後以涉嫌「未獲授權而取用運輸工具」、「危險駕駛」、「無牌駕駛」及「駕駛時沒有第三者保險」拘捕他。被捕人士現正被扣查，案件中沒有人受傷，亦無其他財物損失。"
bkn-20260404102454036-0404_00822_001,因大浪關係港島大浪灣泳灘懸掛紅旗,2026-04-04 10:24,2026-04-04 10:24,https://hk.on.cc/cnt/news/20260404/bkn-20260404102454036-0404_00822_001.html,"因大浪關係　港島大浪灣泳灘懸掛紅旗


康樂及文化事務署今日（4日）宣布，由於大浪關係，港島南區的大浪灣泳灘已懸掛紅旗，顯示在該處游泳會有危險，市民請勿在該處游泳。",香港,oncc,2026-04-04 14:15,康樂及文化事務署今日（4日）宣布，由於大浪關係，港島南區的大浪灣泳灘已懸掛紅旗，顯示在該處游泳會有危險，市民請勿在該處游泳。
bkn-20260404102017905-0404_00822_001,竹園體育館男子撞傷頭　清醒送院治理,2026-04-04 10:20,2026-04-04 10:20,https://hk.on.cc/cnt/news/20260404/bkn-20260404102017905-0404_00822_001.html,竹園體育館男子撞傷頭　清醒送院治理,香港,oncc,2026-04-04 11:00,黃大仙有人意外受傷。今日(4日)早上10時03分，一名男子於竹園道10號竹園體育館內運動期間意外撞傷頭部，同行人士代為報案。救護車接報到場將清醒事主送院治理。
bkn-20260404101243669-0404_00822_001,遊客為觀鯨逼船長駛近傷及布氏鯨　專家促限入限速,2026-04-04 10:12,2026-04-04 13:44,https://hk.on.cc/cnt/news/20260404/bkn-20260404101243669-0404_00822_001.html,遊客為觀鯨逼船長駛近傷及布氏鯨　專家促限入限速,廣西,oncc,2026-04-04 14:00,"廣西壯族自治區北海市的潿洲島海域年初傳出有布氏鯨被駛過的漁船擦傷背部，引發討論。內媒近日暗訪潿洲島，發現觀鯨亂象正威脅着布氏鯨群體，有遊客甚至直接向船長施壓接近鯨魚。

據記者多次出海觀鯨觀察，當鯨魚出現在某片海域時，有船隻選擇停下觀望，也有部分船會加速駛入觀鯨區，最多時海面有20多艘觀鯨船將鯨魚包圍，最近時距離不足20米。雖然官方觀鯨指南要求，接近鯨魚300米內速度不超過時速5海里，100米內需停船。但有當地從業人員表示，有時候客人抱怨船離得遠，覺得不值，一般來說會盡量近一點，行家之間也不會互相告發。

潿洲島是內地近海極少數能穩定看到鯨魚的地方，近年逐漸形成龐大的觀鯨產業。據早前報道，今年春節假期，潿洲島共有4.28萬人次出海觀鯨，每天出海遊艇超過500艘次。專家指出，近距離觀鯨會嚴重干擾或導致鯨魚放棄棲息地。布氏鯨行為已經發生些變化，水面行為減少、離岸距離更遠，這可能是布氏鯨對船隻干擾的迴避反應。潿洲島是布氏鯨繁殖撫幼場所，專家呼籲在布氏鯨密集海域建立動態保護區，對所有船隻限入限速。"
bkn-20260404100102783-0404_00822_001,疑因油價飆升　北京至平壤直飛航線重開不久再暫停,2026-04-04 10:01,2026-04-04 10:01,https://hk.on.cc/cnt/news/20260404/bkn-20260404100102783-0404_00822_001.html,疑因油價飆升　北京至平壤直飛航線重開不久再暫停,北京,oncc,2026-04-04 10:45,"中國國際航空客機上月底由北京首都國際機場飛往北韓首都平壤，標誌其6年前因新冠疫情而停運的中朝航線重開。但韓聯社周五（3日）報道指，上述定期直飛航線本月暫時停飛，或與國際油價飆升有關，未知何時復航。

中國國航工作人員未說明航線取消的具體理由和復航日程安排，只稱原計劃下周一（6日）執飛的雙向航班取消，本月13日、20日、27日的運行日程也未定。下月航班雖已安排上線，但機票屬於無法購買狀態，本月航班原先無法購買，之後轉為停飛。

報道引述觀點指，因應中東戰爭導致國際油價飆升，中國國航可能認為難以維持需求不大的北京至平壤航線。消息人士指出，該航線因其象徵意義而重開，但油價高企下定期運行缺乏乘客的航線並非易事。"
bkn-20260404095225536-0404_00822_001,醫管局爆資料外洩　涉5.6萬九龍東聯網病人　疑有人非法盜取,2026-04-04 09:52,2026-04-04 15:29,https://hk.on.cc/cnt/news/20260404/bkn-20260404095225536-0404_00822_001.html,醫管局爆資料外洩　涉5.6萬九龍東聯網病人　疑有人非法盜取,香港,oncc,2026-04-04 17:30,"醫院管理局發生病人資料外洩事件，網上流傳醫管局外洩27萬則病人病歷，近日被上載至暗網「Dark forums」。醫管局今日(4日)發聲明向受影響病人致歉，事件涉及的5.6萬多名病人來自九龍東醫院聯網，外洩資料包含病人姓名、性別、身份證號碼、醫院檔案號碼和手術內容等資料。醫管局會盡快透過「HA Go」應用程式及電話短訊通知受影響病人。

此外，醫管局行政總裁向員工發信指，涉事資料內包括一個聯網少量的員工姓名及職級，但未有發現員工身份證號碼或其他個人資料包含在內。局方經初步檢視，網絡系統運作正常，暫時無證據顯示涉及網絡攻擊，但事件懷疑與有人非法盜取病人資料有關。

醫管局的恒常監察系統於昨日(3日)凌晨2時許發現一宗懷疑未經授權將病人資料取走並於第三方平台洩漏的個案，隨即於早上報案及通報個人資料私隱專員公署，醫管局會全面配合執法部門調查及行動。醫管局又稱，非常重視網絡保安，於發現事件後已嚴正檢視內部網絡系統，確認系統運作安全正常，事件不涉及網絡攻擊等因素。醫管局已即時暫停承辦商的系統維護工作。

私隱專員公署回覆傳媒查詢表示，已接獲通報，根據既定機制就事件展開調查，提醒可能受影響人士提高警惕，包括收到不明來歷或可疑的來電、短訊或電郵時要提高警覺，切勿隨意打開附件、連結或披露個人資料等。"
bkn-20260404094920518-0404_00822_001,復活節假期港人外遊內地客相對少　業界料巿道難與五一長假相比,2026-04-04 09:49,2026-04-04 09:49,https://hk.on.cc/cnt/news/20260404/bkn-20260404094920518-0404_00822_001.html,復活節假期港人外遊內地客相對少　業界料巿道難與五一長假相比,香港,oncc,2026-04-04 11:45,"一連五日的復活節和清明節長假期昨日(4日)展開。香港旅遊促進會總幹事崔定邦今日(4日)在電台節目表示，內地今日起亦有3日的清明節假期，近日高鐵南下預定座位已爆滿，多短途客，包括來自廣州、廣西及福建等，留港日數較短，數字難以與五一長假期相比。

批發及零售界立法會議員邵家輝在同一個電台節目亦表示，復活節在內地不是長假期，而加上不少香港居民外遊，故對本港零售或飲食的提振會較少。但他指出，近年來自東南亞的訪港遊客有上升，包括來自菲律賓或越南的旅客，反映香港對不同國家遊客更有吸引力。 

現代管理飲食專業協會主席楊浩宏則指出，復活節對業界尤其是中式餐飲業不是傳統旺假，業界對期間的生意都較審慎。盛事經濟對業界幫助很大，不少在啟德等區的餐廳生意都較暢旺。"
bkn-20260404094823165-0404_00822_001,政府稱在校課後託管服務計劃成效理想　將研究擴展讓更多家庭受惠,2026-04-04 09:48,2026-04-04 09:48,https://hk.on.cc/cnt/news/20260404/bkn-20260404094823165-0404_00822_001.html,政府稱在校課後託管服務計劃成效理想　將研究擴展讓更多家庭受惠,香港,oncc,2026-04-04 10:45,"政府在2023/24學年起通過關愛基金撥款推出在校課後託管服務計劃，由學校提供場地、關愛基金提供資金，委聘非政府機構負責營辦，讓有需要的小學生在課後留校接受託管及學習支援，方便家長外出工作。發言人今日（4日）表示有關計劃為學生及家長在經濟、學業或家庭上帶來莫大裨益，成效理想，會研究將計劃進一步擴展，冀充分利用資源，讓更多家庭受惠。

發言人稱，學校夥拍非政府機構推行「在校課後託管服務計劃」，參與計劃的學生放學後，在導師指導下完成功課及溫習，亦會進行遊戲及課外活動。有家長表示，原本因需照顧孩子只能從事兼職，子女參與計劃後，他們可放心做全職，紓緩經濟壓力，亦減輕管教困難。另有學生表示，參加計劃後認識許多新朋友，在學業及社交層面均有正面發展。

該計劃首年招募7個地區共59間小學參與，至2024/25學年擴展至全港共126間學校參與，服務名額倍增至近6,000個。去年《施政報告》提出進一步優化計劃，取消名額上限。截至上月已有逾200間小學參加，提供超過10,500個名額。"
bkn-20260404094257577-0404_00822_001,當局料今年五一長假期有100萬旅客訪港　預計酒店入住率達九成以上,2026-04-04 09:42,2026-04-04 09:42,https://hk.on.cc/cnt/news/20260404/bkn-20260404094257577-0404_00822_001.html,當局料今年五一長假期有100萬旅客訪港　預計酒店入住率達九成以上,香港,oncc,2026-04-04 10:30,"內地五一長假期將至，文化體育及旅遊局局長羅淑佩今日(4月4日)在電台節目表示，預計今年將有100萬旅客訪港，並預計約有800個旅行團，強調會做好秩序及安排到位。她又指，酒店預計平均入住率達九成以上，而今年連同五一長假期最後一日的入住率，預計較以往多，料達七至八成。

另外，本港首3個月訪港旅客有1431萬人次，按年上升17%，預計今年全年旅客將達5,380萬人次，按年增加約8%。羅稱，上月訪港旅客人數中，非內地旅客佔27%，比以往多，接下來有國際七人欖球賽等盛事，可吸引更多外地旅客，因此對4月旅客訪港的情況感樂觀。

羅又稱，世界環境和政局比較動盪，包括中東有戰爭，但凸顯香港很安全、好玩及便利。甚至有助藝術品交易投資。至於航空方面，目前歐美市場不俗，雖然轉機受影響，但直航來港的航班增加，預料不會影響旅客數字，又指高端旅客會抱着「來都來了」的心態，可帶動本地消費。

另外，羅指出，「藝術三月」相當成功，多項活動均各自吸引數萬人參與，其中國際流行文化盛事ComplexCon的活動日數雖然較去年少一日，但仍吸引超過3.6萬人出席，較去年多。對於當局與巴塞爾藝術展(Art Basel)達成協議，未來5年香港是亞洲區內唯一展會，認為可以計劃得長遠一點，想加入香港特色，例如是文藝表演、山徑或海島旅遊、推介米芝蓮餐廳，以吸引旅客留港更長時間；並開拓更多廣東省以外的內地城市自由行旅客。"
bkn-20260404093019560-0404_00822_001,珠江口一帶持續有雷雨區發展　料未來一兩小時本港部分地區雨勢較大,2026-04-04 09:30,2026-04-04 09:30,https://hk.on.cc/cnt/news/20260404/bkn-20260404093019560-0404_00822_001.html,珠江口一帶持續有雷雨區發展　料未來一兩小時本港部分地區雨勢較大,香港,oncc,2026-04-04 09:45,天文台在今日(4日)上午9時30分發出特別天氣提示，指受低壓槽影響，珠江口一帶持續有雷雨區發展，預料未來一兩小時本港部分地區雨勢較大及有幾陣狂風雷暴。
bkn-20260404091918802-0404_00822_001,通州街公園球場男子暈倒　昏迷送院救治,2026-04-04 09:19,2026-04-04 09:19,https://hk.on.cc/cnt/news/20260404/bkn-20260404091918802-0404_00822_001.html,通州街公園球場男子暈倒　昏迷送院救治,香港,oncc,2026-04-04 10:00,今日(4日)早上8時50分，有市民報案，指通州街公園內一名男子懷疑暈倒在球場位置反應全無。救護車接報到場將昏迷事主送往廣華醫院治理，男子身份及昏迷原因有待調查。
bkn-20260404091251922-0404_00822_001,林濤任廈門市委書記　此前任國務院副秘書長,2026-04-04 09:12,2026-04-04 09:12,https://hk.on.cc/cnt/news/20260404/bkn-20260404091251922-0404_00822_001.html,林濤任廈門市委書記　此前任國務院副秘書長,福建,oncc,2026-04-04 11:00,"內媒周五（3日）報道，中共中央日前批准林濤出任福建省委委員、常委和廈門市委書記。林濤曾是7名國務院副秘書長中最年輕一人。

林濤出生於1971年，廣東揭陽人，畢業於廣州外國語學院（現廣東外語外貿大學），先後在廣東省外辦、省計委、揭陽市政府辦公室、揭陽市藥監局、廣東省發展計劃委（廣東省發改委）、廣東省政府港澳事務辦公室任職。2016年，他任廣東省貿促會黨組書記、會長，河源市委副書記、市長，2021年任河源市委書記、市人大常委會主任。2023年，林濤升任廣東省副省長、黨組成員。2024年，國務院任命林濤為國務院副秘書長，直至此次履新。

至於此前擔任廈門市委書記的崔永輝，於1970年出生，湖北恩施人，曾任湖北省荊州市委副書記、市長，福建省副省長、省政府黨組成員，福建省委常委、秘書長等職，2021年10月任廈門市委書記。消息未有交代其去向。"
bkn-20260404090018270-0404_00822_001,華不認同伊朗攻擊海合會國家　譴責無差別襲平民,2026-04-04 09:00,2026-04-04 09:00,https://hk.on.cc/cnt/news/20260404/bkn-20260404090018270-0404_00822_001.html,華不認同伊朗攻擊海合會國家　譴責無差別襲平民,中國,oncc,2026-04-04 09:15,"聯合國安理會周四（2日）舉行討論與海合會協作專題會議，中國常駐聯合國代表傅聰就當前中東局勢提出建議，強調這場戰爭的起源是美國和以色列對伊朗發動武力襲擊，但中方不認同伊朗對海合會國家的攻擊，譴責一切無差別攻擊無辜平民和非軍事目標的行為，航道安全不應受擾。

針對當前複雜多變的國際和地區形勢，傅聰呼籲聯合國與海合會加強對話協作，共同踐行真正的多邊主義，維護以國際法為基礎的國際秩序。他指出，武力換不來和平，政治解決才是根本出路，美以襲擊伊朗明顯違反《聯合國憲章》宗旨原則和國際關係基本準則，避免局勢惡化的根本在於美以停止軍事行動，同時海合會國家的主權、安全和領土完整應獲充分尊重。

傅聰提到，中國和巴基斯坦日前發表關於恢復海灣和中東地區和平穩定的五點倡議，呼籲停止敵對行動，盡快開啟和談，確保非軍事目標安全、航道安全、《聯合國憲章》首要地位。中方支持構建海灣集體安全架構，通過對話協商化解分歧，實現持久睦鄰友好，國際社會應尊重海合會國家的戰略自主，反對外部干涉內政，並在應對氣候變化、經濟一體化等領域深化互利合作。"
bkn-20260404090000360-0404_00822_001,【錢夫人巡舖】數字銀行獎新客　港元定存1個月袋2500元,2026-04-04 09:00,2026-04-04 09:00,https://hk.on.cc/cnt/news/20260404/bkn-20260404090000360-0404_00822_001.html,【錢夫人巡舖】數字銀行獎新客　港元定存1個月袋2500元,產經,oncc,2026-04-04 09:30,"踏入第2季，不少銀行都推高息定存優惠吸客！渣打重推「高息馬拉松存款」，優惠繼續分三階段進行，其一是由開戶日至5月31日，港元享2.1厘年利率，美元為3厘；其二是由6月1日至7月1日期間，港元享2.3厘、美元享3.1厘；其三是7月2日至8月3日期間，港元享2.4厘、美元享3.3厘。

條款是最低開戶結存是1萬港元或2,000美元；由即日起至5月2日開立「高息馬拉松活期存款」戶口。

數字銀行方面，天星銀行客戶經手機應用程式開立12個月港元定存，享2.7厘年利率，起存額1,000元。

數字銀行Mox獎新客2,500元，變相令1個月年息享12厘。全新客戶(開戶日期前12個月內，從未以名義持有Mox戶口），用邀請碼「MOXDEPO」開立Mox戶口（邀請碼的使用名額為5,000次），並在使用邀請碼當日及其後15日期間內完成開戶程序，開戶後7天內存入資金到港元定期存款戶口，同時以手提電話號碼登記「轉數快」，並將Mox設定為預設收款銀行，以便由其他銀行轉港元入Mox；透過Mox APP「入錢」功能，將其他銀行的港元「拉」到Mox戶口，維持25萬元或以上至資金計算期完結，可賺取2,500元現金獎賞。"
bkn-20260404084608979-0404_00822_001,10輛非法改裝重型電單車駕駛者被檢控,2026-04-04 08:46,2026-04-04 08:46,https://hk.on.cc/cnt/news/20260404/bkn-20260404084608979-0404_00822_001.html,"10輛非法改裝重型電單車　駕駛者被檢控


澳門執法部門上月28日至本月2日在離島及筷子基區，共截獲10輛疑經非法改裝的重型電單車。經檢查及比對有關車輛的車輛規格，發現該10輛重型電單車分別涉及多項違法違規行為，執法人員已對相關駕駛者檢控。<br/><br/>另外，執法人員發現其中6輛重型電單車的排氣",澳門,oncc,2026-04-04 13:30,"澳門執法部門上月28日至本月2日在離島及筷子基區，共截獲10輛疑經非法改裝的重型電單車。經檢查及比對有關車輛的車輛規格，發現該10輛重型電單車分別涉及多項違法違規行為，執法人員已對相關駕駛者檢控。

另外，執法人員發現其中6輛重型電單車的排氣喉經改裝引致發出的噪音疑超過法定標準，通知相關人士須將車輛帶往相關部門特別檢驗。"
bkn-20260404083228512-0404_00822_001,雙賊潛旺角夾公仔店　撬兌幣機擸現金速逃,2026-04-04 08:32,2026-04-04 08:32,https://hk.on.cc/cnt/news/20260404/bkn-20260404083228512-0404_00822_001.html,雙賊潛旺角夾公仔店　撬兌幣機擸現金速逃,香港,oncc,2026-04-04 09:15,旺角發生盜竊案。今日(4日)早上7時48分，彌敦道562號大廈保安員報案，指大廈地下一夾公仔機店一部兌幣機的錢箱被人打開，懷疑遭人爆竊。警員接報到場調查，翻查閉路電視片段，發現兩名用口罩遮臉及戴帽男賊今日凌晨進入夾公仔機店，確定四下無人後，使用工具撬開兌幣機錢箱，擸走現金後逃去。案件列作「盜竊」跟進，正追緝涉案人士。店舖損失有待負責人點算。
bkn-20260404080336618-0404_00822_001,中泰越破跨國製毒案拘41人　繳獲大量依托咪酯,2026-04-04 08:03,2026-04-04 08:03,https://hk.on.cc/cnt/news/20260404/bkn-20260404080336618-0404_00822_001.html,中泰越破跨國製毒案拘41人　繳獲大量依托咪酯,中國,oncc,2026-04-04 09:00,"中國公安部周五（3日）發布消息，中國、泰國、越南禁毒部門周四（2日）聯合開展執法合作，成功破獲一宗跨國製造毒品案，抓獲41名嫌疑人，並繳獲大量依托咪酯及其他製毒原料，該案仍在進一步偵辦中。

山東省禁毒部門前年5月在工作中發現，多名製毒嫌疑人購買製毒原料並活躍於中國、泰國、越南等地，涉嫌非法製造依托咪酯。為嚴厲打擊該跨國製毒團夥，公安部禁毒局指導山東省禁毒部門全力開展案件偵辦工作，並與泰越禁毒部門開展執法合作。根據中方提供的情報線索，泰越兩國禁毒部門迅速鎖定嫌疑人行蹤和製毒窩點後，公安部禁毒局即率中方專案組赴泰國開展工作。

中泰越三國執法人員經綜合研判和協商，周四同步開展收網行動，山東、河南、湖南、廣東、甘肅等省公安機關組織警力，協同作戰，成功破獲該案。三國共打掉三處非法製造依托咪酯、依托咪酯前體巰基依托咪酯窩點，現場繳獲依托咪酯固體6公斤、液體65升，以及15公斤卡痛葉、5噸製毒原料、多台製毒設備。"
bkn-20260404080216541-0404_00822_001,三娘灣觀豚亂象船隻圍追恐傷中華白海豚,2026-04-04 08:02,2026-04-04 10:55,https://hk.on.cc/cnt/news/20260404/bkn-20260404080216541-0404_00822_001.html,"三娘灣觀豚亂象　船隻圍追恐傷中華白海豚


內媒周五（3日）報道，廣西欽州三娘灣是觀賞中華白海豚的熱門景點，近日卻爆出過度圍觀亂象。從相關畫面可見，當粉色海豚現身，十多艘觀豚船隨即從不同方向高速追逐，最近距離不足20米，有船長直指海豚受驚，更有小海豚疑因被船隻追趕致母子分離而死亡。<br/><br/>",廣西,oncc,2026-04-04 13:30,"內媒周五（3日）報道，廣西欽州三娘灣是觀賞中華白海豚的熱門景點，近日卻爆出過度圍觀亂象。從相關畫面可見，當粉色海豚現身，十多艘觀豚船隨即從不同方向高速追逐，最近距離不足20米，有船長直指海豚受驚，更有小海豚疑因被船隻追趕致母子分離而死亡。

目前景區除官方船外，大量無船名、無證書、無船號的「三無」私人船隻違規載客，以低價及「看不到退錢」作招攬。這些船隻為節省成本，往往不顧安全及保育指引，甚至提供非專用救生衣。官方雖有打擊，卻因登船點分散，監管困難，部分私人攬客人士甚至訛稱獲「村委會」保障安全，誤導遊客。有學者警告，此舉正嚴重威脅中華白海豚這個僅約500條的脆弱種群。

有專家指，觀豚旅遊與保育並非對立，關鍵在於治理，建議推動經營從個人轉向公司或合作社，以統一調度、規範行為及分配收益，避免惡性競爭。當局亦回應稱，已要求船隻嚴格遵守《觀豚指南》，並聯合多個部門整治亂象，同時呼籲遊客拒絕乘坐非法船隻，共同守護「海上大熊貓」。

欽南區人民政府周五通報，經查發現三娘灣景區確實存在三無船隻非法載客出海觀看海豚的現象，此事暴露出我們景區管理不到位的問題。即日起，當地在原有聯合工作組基礎上加強隊伍力量和工作力度，實施專項整治行動，嚴厲打擊三無船隻非法載客出海觀豚。"
bkn-20260404080032931-0404_00822_001,今日大致多雲　間中有驟雨及幾陣狂風雷暴　最高氣溫27°C,2026-04-04 08:00,2026-04-04 08:00,https://hk.on.cc/cnt/news/20260404/bkn-20260404080032931-0404_00822_001.html,今日大致多雲　間中有驟雨及幾陣狂風雷暴　最高氣溫27°C,香港,oncc,2026-04-04 08:15,"與低壓槽相關的雷雨正影響華南沿岸。今日(4日)上午8時，天文台錄得氣溫攝氏26度，相對濕度百分之85。過去一小時，京士柏錄得的平均紫外線指數是0.2，強度屬於低。

預測今日大致多雲，間中有驟雨及幾陣狂風雷暴，初時部分時間天色明朗，局部地區能見度較低，日間最高氣溫約27度。吹和緩偏南風。展望明日(5日)間中有驟雨及幾陣狂風雷暴，高地風勢頗大。隨後一兩日仍有幾陣驟雨，天色較為明朗。"
