id,title,url,section,lead,date,source,scrape_time,last_update,news_content
2593725,據報美在格陵蘭進行認知戰  丹麥召美代辦提交涉,https://www.881903.com/news/international/2593725,international,"丹麥外相拉斯穆森召見美國駐丹麥臨時代辦，就有美國公民在格陵蘭進行認知戰提出交涉。當地傳媒指，至少有3名與特朗普政府有關的美國人，在丹麥自治領土格陵蘭參與秘密認知戰，拉斯穆森指，任何企圖干涉丹麥內政的行為都是不可接受。他在今年5月亦曾召見美國臨時代辦，要求回應美方情報機構加強監視格陵蘭的報道。

美國總統特朗普就任後，多次提及要接管格陵蘭，指當地戰略位置重要，有助維護美國國家安全，又聲言不排取以軍事...",2025-08-27 15:32,cradio,2025-08-27 16:00,2025-08-27 15:32:00,"丹麥外相拉斯穆森召見美國駐丹麥臨時代辦，就有美國公民在格陵蘭進行認知戰提出交涉。當地傳媒指，至少有3名與特朗普政府有關的美國人，在丹麥自治領土格陵蘭參與秘密認知戰，拉斯穆森指，任何企圖干涉丹麥內政的行為都是不可接受。他在今年5月亦曾召見美國臨時代辦，要求回應美方情報機構加強監視格陵蘭的報道。

美國總統特朗普就任後，多次提及要接管格陵蘭，指當地戰略位置重要，有助維護美國國家安全，又聲言不排取以軍事手段取得格陵蘭控制權。"
2593723,港島西半山住宅棚架倒塌　2名工人受傷,https://www.881903.com/news/local/2593723,local,"港島西半山干德道36號下午有棚架倒塌，造成2名工人受傷。
警方在中午12時許接報，指有工人在一座住宅外拆除棚架期間，棚架突然倒塌，2人受傷，其中1人頭部流血，清醒送往瑪麗醫院治理。",2025-08-27 14:52,cradio,2025-08-27 15:00,2025-08-27 14:52:00,"港島西半山干德道36號下午有棚架倒塌，造成2名工人受傷。

警方在中午12時許接報，指有工人在一座住宅外拆除棚架期間，棚架突然倒塌，2人受傷，其中1人頭部流血，清醒送往瑪麗醫院治理。"
2593721,台灣政府改組班子　台積電前董事及前奧運金牌得主入閣,https://www.881903.com/news/china/2593721,china,"在台灣，民進黨政府宣布改組內閣，涉及10個部門和單位、共16人，包括行政、經濟、衛生福利、環境和教育等部門。其中現任行政部門的秘書長龔明鑫，則接任經濟部門首長。龔明鑫曾經出任台積電董事，亦曾經在經濟部門任職；而他在行政部門的空缺，將由領導人辦公室秘書長張惇涵接替。

另外，下月新成立的運動部門，將由兩屆奧運羽毛球男子雙打金牌得主李洋，出任部長。

行政部門首長卓榮泰明日於明日帶領新團隊見記者。",2025-08-27 14:41,cradio,2025-08-27 14:45,2025-08-27 14:41:00,"在台灣，民進黨政府宣布改組內閣，涉及10個部門和單位、共16人，包括行政、經濟、衛生福利、環境和教育等部門。其中現任行政部門的秘書長龔明鑫，則接任經濟部門首長。龔明鑫曾經出任台積電董事，亦曾經在經濟部門任職；而他在行政部門的空缺，將由領導人辦公室秘書長張惇涵接替。

另外，下月新成立的運動部門，將由兩屆奧運羽毛球男子雙打金牌得主李洋，出任部長。

行政部門首長卓榮泰明日於明日帶領新團隊見記者。"
2593720,據報美國國防部擬派員到台灣及日本等地　加強抗衡中國,https://www.881903.com/news/china/2593720,china,"《金融時報》報道，美國國防部正計劃向多個地區和國家派駐官員，以加強在軍事科技上的聯繫，抗衡中國，其中台灣和日本，是優先考慮派員的地區。

報道引述消息人士指，五角大樓專責商業技術應用的「國防創新小組」，正準備今年內派一名代表到台灣，重點加快無人機領域的合作，同時於軍民科技領域建立聯繫。相關人員將會以美國在台協會為駐點。

「國防創新小組」發言人表示，與其他地區的創新機構互相派駐人員，是小組的重要一...",2025-08-27 14:19,cradio,2025-08-27 14:30,2025-08-27 14:19:00,"《金融時報》報道，美國國防部正計劃向多個地區和國家派駐官員，以加強在軍事科技上的聯繫，抗衡中國，其中台灣和日本，是優先考慮派員的地區。

報道引述消息人士指，五角大樓專責商業技術應用的「國防創新小組」，正準備今年內派一名代表到台灣，重點加快無人機領域的合作，同時於軍民科技領域建立聯繫。相關人員將會以美國在台協會為駐點。

「國防創新小組」發言人表示，與其他地區的創新機構互相派駐人員，是小組的重要一部份，會在相關人員準備就緒後，盡快與印太地區、歐洲及中東等地的伙伴建立聯繫。"
2593719,王文濤晤沙特投資大臣　籲共同維護多邊貿易體制,https://www.881903.com/news/china/2593719,china,"商務部部長王文濤昨日在北京，會見沙特阿拉伯投資大臣法利赫，就落實兩國領導人重要共識，深化雙邊貿易、投資、產供鏈等領域合作交換意見。
王文濤表示，當前全球經濟發展面臨嚴峻挑戰，多邊貿易體制正經歷前所未有的危機，中沙兩國應充分發揮二十國集團、世貿組織等多邊平台作用，加強溝通協調，共同捍衛國際經貿規則，堅定維護多邊貿易體制，通過開放合作踐行真正的多邊主義。近年來在中沙領導人的親自關心和戰略引領下，兩國全...",2025-08-27 14:16,cradio,2025-08-27 14:30,2025-08-27 14:16:00,"商務部部長王文濤昨日在北京，會見沙特阿拉伯投資大臣法利赫，就落實兩國領導人重要共識，深化雙邊貿易、投資、產供鏈等領域合作交換意見。

王文濤表示，當前全球經濟發展面臨嚴峻挑戰，多邊貿易體制正經歷前所未有的危機，中沙兩國應充分發揮二十國集團、世貿組織等多邊平台作用，加強溝通協調，共同捍衛國際經貿規則，堅定維護多邊貿易體制，通過開放合作踐行真正的多邊主義。近年來在中沙領導人的親自關心和戰略引領下，兩國全面戰略夥伴關係深入推進，雙邊經貿合作駛入「快車道」，取得豐碩成果，中方願加強共建「一帶一路」倡議，與沙特的「2030願景」對接，同沙方擴大雙邊貿易規模，拓展新能源、產供鏈、資本市場等領域合作。

法利赫表示，願與中方深化貿易、高新製造、新能源、產供鏈等領域務實合作，不斷充實和發展中沙全面戰略夥伴關係，沙方支持多邊主義，願與中方共同維護多邊貿易體制和國際經貿規則。"
2593717,天文台︰本港在短期內或受冰雹影響,https://www.881903.com/news/local/2593717,local,天文台發出特別天氣提示，預料本港在短期內可能受冰雹影響。,2025-08-27 13:44,cradio,2025-08-27 14:15,2025-08-27 13:44:00,天文台發出特別天氣提示，預料本港在短期內可能受冰雹影響。
2593715,南韓暫未接獲華府對美軍基地擁有權的要求,https://www.881903.com/news/international/2593715,international,"美國總統特朗普日前與南韓總統李在明會面期間，提出希望韓方能取消駐當地美軍基地的租約，令美方擁有美軍基地土地的所有權。南韓國家安保室室長魏聖洛表示，需要進一步了解特朗普相關言論的背景，又強調駐韓美軍基地的用地，是由韓方無償提供，並非租賃。《韓聯社》引述外交部人士表示，暫時未收到美方的正式要求。消息人士強調，韓方為駐韓美軍提供多種直接和間接支持，以保障駐紮環境的穩定性，包括無償提供基地用地。

根據韓...",2025-08-27 13:25,cradio,2025-08-27 13:30,2025-08-27 13:25:00,"美國總統特朗普日前與南韓總統李在明會面期間，提出希望韓方能取消駐當地美軍基地的租約，令美方擁有美軍基地土地的所有權。南韓國家安保室室長魏聖洛表示，需要進一步了解特朗普相關言論的背景，又強調駐韓美軍基地的用地，是由韓方無償提供，並非租賃。《韓聯社》引述外交部人士表示，暫時未收到美方的正式要求。消息人士強調，韓方為駐韓美軍提供多種直接和間接支持，以保障駐紮環境的穩定性，包括無償提供基地用地。

根據韓美現行協定，韓方免費向美方提供土地用作美軍基地，並分擔駐軍費用。特朗普在會面中表示，美方在建設駐韓美軍基地方面投入巨大，希望韓方轉讓土地所有權，以取代現行的租借方式。"
2593713,東京連續10日錄得35度高溫　全年酷暑日數破紀錄,https://www.881903.com/news/international/2593713,international,"日本廣泛地區天氣持續酷熱。東京都中心地區今日上午達到攝氏35度或以上，是破紀錄連續10日出現「酷暑日」，即最高氣溫達到35度或以上，亦是今年第23個「酷暑日」，同樣打破紀錄。

氣象廳指，受高壓系統影響，太平洋沿岸陽光普照，氣溫上升。東京都八王子和青梅市錄得最高37.5度，而埼玉縣鳩山町更錄得39.4度；茨城縣和群馬縣等地，亦錄得37至38度的高溫。最少22個縣發布警示，提醒民眾中暑風險極高。",2025-08-27 13:07,cradio,2025-08-27 13:15,2025-08-27 13:07:00,"日本廣泛地區天氣持續酷熱。東京都中心地區今日上午達到攝氏35度或以上，是破紀錄連續10日出現「酷暑日」，即最高氣溫達到35度或以上，亦是今年第23個「酷暑日」，同樣打破紀錄。

氣象廳指，受高壓系統影響，太平洋沿岸陽光普照，氣溫上升。東京都八王子和青梅市錄得最高37.5度，而埼玉縣鳩山町更錄得39.4度；茨城縣和群馬縣等地，亦錄得37至38度的高溫。最少22個縣發布警示，提醒民眾中暑風險極高。"
2593711,蜜雪集團中期多賺43%　毛利率跌至30.3%,https://www.881903.com/news/finance/2593711,finance,蜜雪集團(02097.HK)中期26.93億元人民幣，按年增42.9%。收入148.75億元，按年增39.3%。毛利47.06億元，按年增38.3%，毛利率30.3%，按年跌0.2個百分點，主要是由於原材料採購成本上升及收入結構變化。,2025-08-27 12:48,cradio,2025-08-27 13:00,2025-08-27 12:48:00,蜜雪集團(02097.HK)中期26.93億元人民幣，按年增42.9%。收入148.75億元，按年增39.3%。毛利47.06億元，按年增38.3%，毛利率30.3%，按年跌0.2個百分點，主要是由於原材料採購成本上升及收入結構變化。
2593710,中海外中期少賺16%　息25港仙,https://www.881903.com/news/finance/2593710,finance,"中海外(00688.HK)中期純利85.99億元人民幣，按年跌16.6%。收入832.19億元，按年跌4.3%。派中期息每股25港仙，按年少16.7%。
上半年，集團系列公司合約物業銷售額1201.5億元，相應銷售面積為512萬平方米。 中海外表示，下半年集團在一線城市將有多個項目集中推售，首個商業公募REITs發行工作正在有序推進。",2025-08-27 12:43,cradio,2025-08-27 12:45,2025-08-27 12:43:00,"中海外(00688.HK)中期純利85.99億元人民幣，按年跌16.6%。收入832.19億元，按年跌4.3%。派中期息每股25港仙，按年少16.7%。

上半年，集團系列公司合約物業銷售額1201.5億元，相應銷售面積為512萬平方米。 中海外表示，下半年集團在一線城市將有多個項目集中推售，首個商業公募REITs發行工作正在有序推進。"
2593709,安踏半年少賺9%　中期息1.37港元,https://www.881903.com/news/finance/2593709,finance,安踏體育(02020.HK)中期純利70.31億元人民幣，按年下跌8.9%；派中期息1.37港元，按年增加16.1%。期內收入385.44億人民幣，按年升14.3%。,2025-08-27 12:41,cradio,2025-08-27 12:45,2025-08-27 12:41:00,安踏體育(02020.HK)中期純利70.31億元人民幣，按年下跌8.9%；派中期息1.37港元，按年增加16.1%。期內收入385.44億人民幣，按年升14.3%。
2593707,港股半日升16點　晶片股造好,https://www.881903.com/news/finance/2593707,finance,"港股半日好淡爭持，恒生指數高開101點，最多升129點，之後一度倒跌，中午報25541點，升16點，大市成交1619億元；國企指數9161點，升12點；恒生科技指數5815點，升32點。

科技股普遍向下，騰訊(00700.HK)跌1元，報608.5元；美團(03690.HK)今日公布業績，股價跌逾1%，報118.3元；京東(09618.HK)跌逾1%，報123元；快手(01024.HK)跌逾1%...",2025-08-27 12:29,cradio,2025-08-27 12:45,2025-08-27 12:29:00,"港股半日好淡爭持，恒生指數高開101點，最多升129點，之後一度倒跌，中午報25541點，升16點，大市成交1619億元；國企指數9161點，升12點；恒生科技指數5815點，升32點。

科技股普遍向下，騰訊(00700.HK)跌1元，報608.5元；美團(03690.HK)今日公布業績，股價跌逾1%，報118.3元；京東(09618.HK)跌逾1%，報123元；快手(01024.HK)跌逾1%，報78.1元；百度(09888.HK)跌0.6元，報88.75元；阿里巴巴(09988.HK)則升逾1%，報123.2元。

晶片股向上，中芯國際(00981.HK)升逾6%，報59.8元；華虹(01347.HK)升逾4%，報55.4元。

手機設備股個別發展，藍思科技升逾11%，報28.92元創新高；高偉電子(01415.HK)升逾3%，報34.46元；丘鈦科技(01478.HK)跌逾1%，報15.26元；比亞迪電子(00285.HK)跌0.16元，報39.7元；舜宇(02382.HK)跌0.6元，報84.6元。

農夫山泉(09633.HK)中期多賺22%，股價升逾6%，報50.15元，是半日升幅最大藍籌。

中國平安(02318.HK)半年純利下跌8.8%，中期息增至95分人民幣，股價跌近1%，報56.95元。

華潤置地(01109.HK)半年多賺16.2%，中期息維持20分人民幣，股價報30.84元，跌0.26元。同系的華潤萬象生活(01209.HK)半年多賺增7.4%，連特別息派96.6仙，股價跌逾7%，報38.62元，是半日跌幅最大藍籌。

復星醫藥(02196.HK)中期純利增39%，不派息，股價升逾1%，報21.7元。

保誠(02378.HK)上半年新業務利潤增12%至12.6億美元，中期息增至7.71美仙，股價升0.8元，報103.6元。

有線寬頻(01097.HK)中期虧損收窄至2.17億元，股價跌逾3%，報0.079元，跌0.003元。"
2593706,男子大球場播國歌時背向草地　被判180小時社會服務令,https://www.881903.com/news/local/2593706,local,"一名19歲男學生在去年6月，世界盃亞洲區外圍賽香港對伊朗的賽事上，在大球場播放國歌時，故意背向草地，早前被裁定侮辱國歌罪成，今日在東區裁判法院，被判180小時社會服務令。

裁判官林子康認同辯方指，案件不屬於同類案件中最嚴重，被告是獨立犯案，未有影響附近人士，亦沒有激起其他人的反應，考慮到案發時被告只有18歲，會考慮即時監禁外的其他選項，包括感化和社會服務令，但認為被告是擁有獨立思考的年青人，不需...",2025-08-27 12:19,cradio,2025-08-27 12:30,2025-08-27 12:19:00,"一名19歲男學生在去年6月，世界盃亞洲區外圍賽香港對伊朗的賽事上，在大球場播放國歌時，故意背向草地，早前被裁定侮辱國歌罪成，今日在東區裁判法院，被判180小時社會服務令。

裁判官林子康認同辯方指，案件不屬於同類案件中最嚴重，被告是獨立犯案，未有影響附近人士，亦沒有激起其他人的反應，考慮到案發時被告只有18歲，會考慮即時監禁外的其他選項，包括感化和社會服務令，但認為被告是擁有獨立思考的年青人，不需要作輔導，故在對被告學業和課外活動影響較微的情況下，判處社會服務令。"
2593705,商務部下月出台擴大服務消費政策措施,https://www.881903.com/news/china/2593705,china,"商務部副部長盛秋平在國新辦記者會表示，9月將出台擴大服務消費的若干政策措施，統籌利用財政、金融等手段，優化提升服務供給能力，激發服務消費新增量。
盛秋平指，內地消費形態已經逐步轉向以商品消費和服務消費並重的階段，下一步將加強政策促進，形成工作合力，當局今年以來發揮促進服務消費發展工作協調機制作用，圍繞銀髮旅遊、家政服務、健康消費、綠色消費等領域出台一系列政策文件，推出服務消費與養老再貸款措施，會繼...",2025-08-27 12:12,cradio,2025-08-27 12:15,2025-08-27 12:12:00,"商務部副部長盛秋平在國新辦記者會表示，9月將出台擴大服務消費的若干政策措施，統籌利用財政、金融等手段，優化提升服務供給能力，激發服務消費新增量。

盛秋平指，內地消費形態已經逐步轉向以商品消費和服務消費並重的階段，下一步將加強政策促進，形成工作合力，當局今年以來發揮促進服務消費發展工作協調機制作用，圍繞銀髮旅遊、家政服務、健康消費、綠色消費等領域出台一系列政策文件，推出服務消費與養老再貸款措施，會繼續做好政策落地實施，切實轉化為擴大服務消費的實際成效。

盛秋平又說，下半年中國服務貿易發展將迎來諸多機遇和有利條件，旅行等主要領域將實現較快增長，預計內地全年服務貿易將保持增長，貿易結構將持續優化，商務部近期將會同有關部門出台一系列促進服務出口的政策措施，從財稅、金融、便利化等方面，進一步加大促進服務出口，不斷優化政策環境。"
2593704,天文台考慮今晚至明早發出一號戒備信號,https://www.881903.com/news/local/2593704,local,"天文台表示，位於呂宋以西的廣闊低壓區已進入南海中北部並逐漸發展，但現時組織仍然鬆散，若相關廣闊低壓區在今晚至明早進一步發展為熱帶氣旋，屆時會考慮發出一號戒備信號。
天文台預料，有關低壓系統會移向海南島及其以南海域，但強度存在變數，在低壓系統與中國東南部的高壓脊共同影響下，明日及後日南海北部及華南沿岸風勢頗大，有驟雨、雷暴及狂風，海有湧浪。除非有關低壓系統顯著增強，或在較接近廣東沿岸發展，或採取較為...",2025-08-27 12:11,cradio,2025-08-27 12:15,2025-08-27 12:11:00,"天文台表示，位於呂宋以西的廣闊低壓區已進入南海中北部並逐漸發展，但現時組織仍然鬆散，若相關廣闊低壓區在今晚至明早進一步發展為熱帶氣旋，屆時會考慮發出一號戒備信號。

天文台預料，有關低壓系統會移向海南島及其以南海域，但強度存在變數，在低壓系統與中國東南部的高壓脊共同影響下，明日及後日南海北部及華南沿岸風勢頗大，有驟雨、雷暴及狂風，海有湧浪。除非有關低壓系統顯著增強，或在較接近廣東沿岸發展，或採取較為靠近廣東沿岸的路徑，否則預料本港普遍持續吹強風的機會較低。"
2593701,中大研究發現2050年全球有約152萬宗肝癌新症　6成可預防,https://www.881903.com/news/local/2593701,local,"中大醫學院團隊與內地學者，在國際權威醫學期刊《刺針》主理的肝癌委員會，發表《全球肝癌防治策略和行動計劃》，團隊研究估計，全球的肝癌新症，若未有任何干預措施，在25年後將由2022年的約87萬宗，倍增至2050年的約152萬宗；而死於肝癌的人數則由76萬人，增至137萬人。

報告指出，全球有6成的肝癌個案，可以透過控制風險因素預防，包括加強接種肝炎疫苗、減少攝入酒精、管理肥胖等代謝因素。",2025-08-27 11:19,cradio,2025-08-27 11:30,2025-08-27 11:19:00,"中大醫學院團隊與內地學者，在國際權威醫學期刊《刺針》主理的肝癌委員會，發表《全球肝癌防治策略和行動計劃》，團隊研究估計，全球的肝癌新症，若未有任何干預措施，在25年後將由2022年的約87萬宗，倍增至2050年的約152萬宗；而死於肝癌的人數則由76萬人，增至137萬人。

報告指出，全球有6成的肝癌個案，可以透過控制風險因素預防，包括加強接種肝炎疫苗、減少攝入酒精、管理肥胖等代謝因素。"
2593700,國台辦：共產黨是抗日戰爭中流砥柱　台灣光復證明台灣是中國領土,https://www.881903.com/news/china/2593700,china,"國台辦發言人朱鳳蓮表示，日本發動侵華戰爭後，中國共產黨成為抗戰的中流砥柱，期間中國共產黨領導開辟的敵後戰場，和國民黨指揮的正面戰場合作，最終贏得抗戰勝利，抗戰期間共產黨亦提出收復台灣主張，認為台灣光復的歷史，證明台灣是中國領土不可分割一部分。朱鳳蓮批評，民進黨當局歪曲抗戰歷史，為「台獨」鼓噪，無論民進黨當局說甚麽，都改變不了中國人民抗戰歷史，以及和台灣是中國領土的事實。

朱鳳蓮又指，上周台灣民進...",2025-08-27 11:19,cradio,2025-08-27 11:30,2025-08-27 11:19:00,"國台辦發言人朱鳳蓮表示，日本發動侵華戰爭後，中國共產黨成為抗戰的中流砥柱，期間中國共產黨領導開辟的敵後戰場，和國民黨指揮的正面戰場合作，最終贏得抗戰勝利，抗戰期間共產黨亦提出收復台灣主張，認為台灣光復的歷史，證明台灣是中國領土不可分割一部分。朱鳳蓮批評，民進黨當局歪曲抗戰歷史，為「台獨」鼓噪，無論民進黨當局說甚麽，都改變不了中國人民抗戰歷史，以及和台灣是中國領土的事實。

朱鳳蓮又指，上周台灣民進黨當局發動的第二輪罷免立委結果表明，「抗中謀獨」等的「台獨」政治操弄不得人心，必然失敗，兩岸關係緊張的根源是民進黨當局拒不承認「九二共識」，只有認同兩岸同屬一個中國，兩岸才能開展對話協商。

對於台灣海基會致函海協會，希望協助注銷多名已定居台灣的大陸居民戶籍。朱鳳蓮表示，兩會對話溝通機制早已停擺，批評民進黨的做法，是典型的濫權、與民為敵的行為，除非民進黨當局承認「一個中國」原則，否則大陸方面不會接受相關請求。"
2593698,屯門加多利灣泳灘女泳客懷疑遇溺送院,https://www.881903.com/news/local/2593698,local,"屯門加多利灣泳灘有女泳客懷疑遇溺，昏迷送往屯門醫院救治。
早上近7時，有泳客在泳灘對開約5米海中，發現85歲女事主在海面載浮載沉，懷疑遇溺，即通知在場泳客合力將她救上岸，其後由救護車轉送醫院。",2025-08-27 11:11,cradio,2025-08-27 11:15,2025-08-27 11:11:00,"屯門加多利灣泳灘有女泳客懷疑遇溺，昏迷送往屯門醫院救治。

早上近7時，有泳客在泳灘對開約5米海中，發現85歲女事主在海面載浮載沉，懷疑遇溺，即通知在場泳客合力將她救上岸，其後由救護車轉送醫院。"
2593697,調查稱近七成港人不認為肥胖是疾病,https://www.881903.com/news/local/2593697,local,"肥胖症被世衛列為「全球性流行病」，但有調查反映，港人對肥胖症認知不足。香港關注肥胖症聯盟在5至6月期間，透過街頭訪問收集逾500名市民意見，結果顯示近七成人不認為肥胖症是一種疾病，而近四成患有長期病的超重或肥胖人士，認為本身的長期病患與肥胖無關。調查又根據被訪者提供的資料，有33%BMI超25屬肥胖的人士，只認為自己是「微胖」，但有逾七成BMI低於23屬適中或過輕人士，卻自認為是肥胖。
關注肥胖症...",2025-08-27 11:09,cradio,2025-08-27 11:15,2025-08-27 11:09:00,"肥胖症被世衛列為「全球性流行病」，但有調查反映，港人對肥胖症認知不足。香港關注肥胖症聯盟在5至6月期間，透過街頭訪問收集逾500名市民意見，結果顯示近七成人不認為肥胖症是一種疾病，而近四成患有長期病的超重或肥胖人士，認為本身的長期病患與肥胖無關。調查又根據被訪者提供的資料，有33%BMI超25屬肥胖的人士，只認為自己是「微胖」，但有逾七成BMI低於23屬適中或過輕人士，卻自認為是肥胖。

關注肥胖症聯盟強調，肥胖症是一種複雜的慢性疾病，需透過跨專科合作、政策支持及公眾教育，協助患者實現更健康人生，呼籲社會各界正視肥胖症，政府應有相應政策，預防肥胖引發的併發症，減輕醫療負擔。"
2593695,華潤萬象中期多賺7%　中期連特別息派96.6仙,https://www.881903.com/news/finance/2593695,finance,"華潤萬象生活(01209.HK)中期純利20.3億元人民幣，按年增7.4%。收入85.24億元，按年增6.5%。派中期息每股0.58港元，及特別股息每股0.386港元。
集團的業務板塊中，商業航道業務收入為人民幣32.67億元，按年增長14.6%；物業航道業務收入為人民幣51.57億元，按年增長1.1%。",2025-08-27 11:01,cradio,2025-08-27 11:15,2025-08-27 11:01:00,"華潤萬象生活(01209.HK)中期純利20.3億元人民幣，按年增7.4%。收入85.24億元，按年增6.5%。派中期息每股0.58港元，及特別股息每股0.386港元。

集團的業務板塊中，商業航道業務收入為人民幣32.67億元，按年增長14.6%；物業航道業務收入為人民幣51.57億元，按年增長1.1%。"
2593693,紅磡有鶴園街有鹹水管滲漏　現場部分行車線封閉,https://www.881903.com/news/local/2593693,local,"紅磡鶴園街有鹹水管滲漏，大量鹹水湧出路面，水深約3吋，導致民樂街近鶴園街部分行車線暫時封閉，以進行緊急水管維修，附近多條街道的沖廁水暫停。

事發在早上5時許，水務署接報到場後，確認現場一條直徑約300毫米的鹹水管滲漏，工程人員即時關水掣，預計明早才能完成搶修恢復供水。",2025-08-27 10:59,cradio,2025-08-27 11:15,2025-08-27 10:59:00,"紅磡鶴園街有鹹水管滲漏，大量鹹水湧出路面，水深約3吋，導致民樂街近鶴園街部分行車線暫時封閉，以進行緊急水管維修，附近多條街道的沖廁水暫停。

事發在早上5時許，水務署接報到場後，確認現場一條直徑約300毫米的鹹水管滲漏，工程人員即時關水掣，預計明早才能完成搶修恢復供水。"
2593690,美國今日起對印度貨品徵收50%關稅,https://www.881903.com/news/international/2593690,international,"美國今日起對印度進口的貨品徵收50%關稅，是亞洲被徵收稅率最高的國家，當中一半是已生效的對等關稅，其餘25%是因應印度採購俄羅斯石油而徵收的關稅。有印度官員表示，對於華府放寬或暫緩關稅已經不抱希望，當局會支援受影響的企業，並鼓勵發展多元化市場，包括中國、中東和拉丁美洲等。

據報美國總統特朗普近日曾經四次嘗試致電印度總理莫迪通話，但莫迪拒絕，以示對美方關稅，以及特朗普月初嘲諷印度是「死亡經濟體」的...",2025-08-27 10:48,cradio,2025-08-27 11:00,2025-08-27 10:48:00,"美國今日起對印度進口的貨品徵收50%關稅，是亞洲被徵收稅率最高的國家，當中一半是已生效的對等關稅，其餘25%是因應印度採購俄羅斯石油而徵收的關稅。有印度官員表示，對於華府放寬或暫緩關稅已經不抱希望，當局會支援受影響的企業，並鼓勵發展多元化市場，包括中國、中東和拉丁美洲等。

據報美國總統特朗普近日曾經四次嘗試致電印度總理莫迪通話，但莫迪拒絕，以示對美方關稅，以及特朗普月初嘲諷印度是「死亡經濟體」的言論，感到不滿。不過，美國國務院周二公布，美印雙方的外交和國防部門日前舉行2+2視像會議，討論地區安全形勢、貿易、能源和關鍵礦產等議題，雙方期待加強合作，並重申對美日印澳四方安全對話的承諾。"
2593689,紫金純利增逾54%股價一度創新高,https://www.881903.com/news/finance/2593689,finance,"紫金礦業(02899.HK）截至6月底中期營收1677億元人民幣，增長11.50%；純利232.92億元，增長54.4%。擬派息每10股2.2元人民幣。
股價創新高，最高見25.3元，升2%；最新報24.9元，升0.18元，升不足1%。今年累計升76.5%。
集團指，上半年在百年未有之大變局背景下，各國央行貨幣超發，特別是美元債務不斷增加，導致信用削弱，全球央行增持以及避險需求激增，金價半年漲幅達...",2025-08-27 10:42,cradio,2025-08-27 10:45,2025-08-27 10:42:00,"紫金礦業(02899.HK）截至6月底中期營收1677億元人民幣，增長11.50%；純利232.92億元，增長54.4%。擬派息每10股2.2元人民幣。

股價創新高，最高見25.3元，升2%；最新報24.9元，升0.18元，升不足1%。今年累計升76.5%。

集團指，上半年在百年未有之大變局背景下，各國央行貨幣超發，特別是美元債務不斷增加，導致信用削弱，全球央行增持以及避險需求激增，金價半年漲幅達27%，期間26次刷新歷史高點；新能源及新一輪電氣化增加銅的需求，銅價「深V」反彈，上半年國內表觀需求增速突破10%，展現極強需求韌性。

集團又說，上半年主營礦產品產量穩步提升，資源儲量持續增加，重點項目建設有序推進，成功收購藏格礦業控制權並實現平穩過渡，境外黃金板塊分拆上市高效推進，為2028年實現「綠色高技術一流國際礦業集團」目標蓄勢賦能。

集團指，紫金黃金國際擬上市資產由8座位於南美、中亞、非洲和澳洲的世界級大型黃金礦山組成，隨著黃金價格上漲，通過項目技術經濟重新評價，相關黃金礦山資源儲量有望實現大幅提升，目前正編製技術報告。

上半年紫金實現產銅57萬噸，增長9%；產金41噸，增長16%，產銀224噸，增長6%；產鋅(鉛)20萬噸，當量碳酸鋰7315噸。"
2593686,美特使：華府冀年底前解決俄烏衝突,https://www.881903.com/news/international/2593686,international,"美國中東問題特使威特科夫表示，華府希望在今年年底前解決俄烏衝突，他本周會在紐約與烏克蘭代表會晤，指基輔政府正考慮莫斯科提出的停火協議條款，但牽涉的不單只是領土問題，還有更多複雜因素，強調最終決定權在烏方，又說俄羅斯總統普京在阿拉斯加峰會上，明確表示希望結束衝突，美方每日都有與俄方接觸，他個人認為需要俄烏領導人舉行峰會，才能真正達成停火。
烏克蘭總統澤連斯基就指，會聯絡土耳其、歐洲與阿拉伯國家，物色...",2025-08-27 10:34,cradio,2025-08-27 10:45,2025-08-27 10:34:00,"美國中東問題特使威特科夫表示，華府希望在今年年底前解決俄烏衝突，他本周會在紐約與烏克蘭代表會晤，指基輔政府正考慮莫斯科提出的停火協議條款，但牽涉的不單只是領土問題，還有更多複雜因素，強調最終決定權在烏方，又說俄羅斯總統普京在阿拉斯加峰會上，明確表示希望結束衝突，美方每日都有與俄方接觸，他個人認為需要俄烏領導人舉行峰會，才能真正達成停火。

烏克蘭總統澤連斯基就指，會聯絡土耳其、歐洲與阿拉伯國家，物色與俄方會面的合適地點，指烏方已盡力促成停戰，重申必須加強制裁，迫使俄方重返談判桌。

訪問德國的加拿大總理卡尼引述澤連斯基說，烏方只願意在「中立」地點會見普京。德國總理默茨就質疑普京再次採取拖延策略，認為俄烏元首難以在兩周內會面，有必要制定應對措施。"
