title,date,url,source,section,scrape_time,news_content
醫脈通中期多賺6%  中期息11.66分,2025-08-25 17:51,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825175129&page=0,metro,,2025-08-25 18:15,"醫脈通(02192)上半年純利1億5534萬元人民幣，按年升近百分之6。 每股盈利21.2分人民幣，中期息11.66分人民幣，對比去年同期派12.05分人民幣。

收益3億1204萬元人民幣，按年升兩成八，主要是由於精準營銷及企業解決方案收益增加。

精準營銷及企業解決方案的收益增加約三成至2億9240萬元人民幣，主要由於用戶增長及用戶參與度提升。

期內，平台去重過後的月均活躍用戶數由去年同期的250萬增長至278萬。"
陳國基讚揚申訴專員學院成立不涉增加資源,2025-08-25 17:49,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825174920&page=0,metro,,2025-08-25 18:00,"申訴專員公署成立的香港國際申訴專員學院揭幕。 政務司司長陳國基表示，學院為政府部門及公營機構，提供培訓和分享經驗的平台、 促進協作，亦推動國際交流合作，並進一步提升香港的公共行政水平，與現屆政府的施政理念一致，值得支持。

陳國基在揭幕禮致辭時指，學院是在網上的虛擬學院，不需要額外人手，公署增加新任務而不要求增加資源，認為有關態度值得讚賞，並有很好的示範作用。

他又說，完善的監察制度是社會進步的基石，公署的工作和政府運作相輔相成，除了調查申訴個案和主動調查，申訴專員陳積志自上任以來，積極提倡優先採用調解方式，處理不涉及或者只是涉及輕微行政失當的申訴，有助建設更和諧的社會。"
據報龍光及合景泰富正評估投資者對「凱玥」貸款再融資興趣,2025-08-25 17:45,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825174555&page=0,metro,,2025-08-25 18:00,"外電引述消息人士報道，龍光集團(03380)和合景泰富(01813)正評估投資者，對鴨脷洲項目「凱玥」貸款再融資的興趣。

《彭博》引述消息人士指，龍光和合景泰富希望通過潛在交易，降低借貸成本，目前尚不清楚是否有投資者感到興趣。

根據現有安排，在去年8月簽署的貸款，由凱玥項目作為支持，初始年利率高達13厘，期限為30個月，並可選擇延期兩次，每次6個月，貸款安排由摩根大通安排，並由包括品浩PIMCO及Davidson Kempner Capital 在內的財團提供，以助開發商避免銀行貸款違約。

雖然「凱玥」並無被納入龍光債務重組範圍，但其獲得再融資的能力，被視為龍光債務計劃可行性的風向標。"
頤海國際上半年賺3億元人幣  中期息31.07仙,2025-08-25 17:40,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825174041&page=0,metro,,2025-08-25 18:00,"頤海國際(01579)上半年純利3億零950萬元人民幣，按年微升百分之0.4，每股盈利31.9分人民幣，中期息31.07仙。

收入29億2740萬元人民幣，按年微升百分之0.02。

上半年集團在第三方業務方面實現營收20億6370萬元人民幣，按年增長百分之6.5。

其中牛油火鍋底料實現收入2億2550萬元人民幣，按年增長兩成一，蘸料實現收入1億8590萬元人民幣，按年增長一成三。 複合調味料中的魚調料與24道菜系列，通過細分消費者需求和消費場景，產品迎合了更多細分消費者的偏好，其中魚調料實現收入5880萬元人民幣，按年增長一成半，24道菜系列實現收入3170萬元人民幣，按年增長一成八，方便速食中回家煮系列產品，銷售收入由去年同期的790萬元人民幣，增長到3740萬元人民幣。"
本港新增4宗社區感染退伍軍人病個案,2025-08-25 17:32,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825173235&page=0,metro,,2025-08-25 17:45,"本港新增4宗社區感染退伍軍人病個案。

衞生防護中心指，兩男兩女患者介乎55歲至88歲，全部人都有長期病患，分別住在東區和西貢區，屬於散發個案，無資料顯示與早前錄得的其他確診有關，中心正展開流行病學調查，以找出可能的感染源頭和高風險接觸因素。"
合生創展料中期由盈轉虧,2025-08-25 17:27,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825172730&page=0,metro,,2025-08-25 17:45,"合生創展(00754)預期上半年將錄得不少於16億元虧損，較去年同期盈利出現逆轉，可確認物業銷售產生之收入下降；以及出售一間聯營公司之虧損所致。

儘管如此，公司預計上半年錄得核心利潤不少於7億5000萬元。 與去年同期相比，核心利潤之跌幅較盈利之跌幅為低。"
陳美寶到訪港鐵火炭車廠 了解於應用科技上實際操作,2025-08-25 17:23,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825172324&page=0,metro,,2025-08-25 17:45,"運輸及物流局局長陳美寶，到訪港鐵火炭車廠。

局方在社交專頁表示，陳美寶在車廠，了解港鐵在應用科技上的實際操作，以及各項預防管控措施，包括協助車廠保安管理的巡邏機械人，高效率檢查列車底架的車底檢測機械人等，又到車廠內的調度控制中心，了解港鐵職員工作情況。

局方又指，港鐵與不同科研機構及企業合作，持續以創新科技及設備提供更快速應變，包括提升車務控制中心的遙控監測能力，客流預測模型及智慧分流系統等，亦在列車、天線、軌道、訊號四大範疇上，應用嶄新硬件裝置配合人工智能技術，提升預防性維修能力，並在應對事故和極端天氣情況作出最新安排；局方會繼續與港鐵保持密切聯繫，期望港鐵在維護服務安全和可靠性上，做到盡善盡美。"
王滬寧指「十五五」是全面發力的關鍵時期,2025-08-25 17:15,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825171540&page=0,metro,,2025-08-25 17:30,"全國政協常委會會議早上在北京舉行，圍繞討論制定國家「十五五」規劃。

中共中央政治局常委、全國政協主席王滬寧表示，「十五五」是基本實現社會主義現代化堅實基礎、 全面發力的關鍵時期，政協常委要以強烈的政治責任感和歷史使命感，積極協商建言。

副總理丁薛祥應邀出席會議，他報告時指，內地經濟社會發展在「十四五」時期，取得一系列新的偉大成就，經濟實力、 科技實力，以及綜合國力升上新台階，而在「十五五」時期要準確把握發展形勢、 新變化、 新要求，深入論證、 集思廣益，高質量編制規劃，合理確定目標任務，精準謀劃實施重大戰略舉措，確保基本實現社會主義現代化取得決定性進展。"
中海物業半年多賺4%  中期息連特別息派10仙,2025-08-25 17:11,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825171126&page=0,metro,,2025-08-25 17:30,"中海物業(02669)上半年純利7億6910萬元人民幣，按年升百分之4.3，每股盈利23.42仙，中期息9仙，另外為慶祝上市十周年，派特別股息每股1仙。

上半年新增管理建築面積3180萬平方米，其中，八成四來自獨立第三方，新簽合約總額約22億5780萬元人民幣，住宅項目及非住宅項目分別佔新增在管面積四成一及五成九，合約額分別約12億4960萬元及10億零820萬元人民幣。

期內，整體收益上升百分之3.7至70億8950萬元人民幣。"
警破高利貸集團 拘29人,2025-08-25 16:56,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825165658&page=0,metro,,2025-08-25 17:15,"警方搗破一個高利貸集團，拘捕29人，涉嫌以過高利率及無牌放債，刑事恐嚇及洗黑錢等；集團旗下銀行戶口半年內，有逾6千萬元現金交易記錄。

被捕23男6女，介乎15至69歲，包括收數電話登記人、公司負責人及員工等。

警方上星期一，在深水埗搜查一間持牌放債人公司，發現他們涉及非法放債及收數，包括以快速批核形式作招徠，借貸期間會以不同藉口扣除借貸款項，包括收取2成款項作手續費，令年利率遠高於法定貸款利率上限48%。 公司亦會委託專門人士向借貸人收數，包括淋紅油、恐嚇、滋擾等。

行動中，警方搜獲逾2,400份借貸文件，以及82萬現金，又在1名負責人住所，搜獲1部名貴房車，價值約140萬元，相信為犯罪得益。"
孫東指15所在港全國重點實驗室緊接國家需求,2025-08-25 16:53,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825165300&page=0,metro,,2025-08-25 17:15,"國家科技部向香港15所全國重點實驗室授牌。 創新科技及工業局局長孫東表示，獲授牌的實驗室都是緊密對接國家的重大需求，包括生物醫藥、電子等項目，反映本港在相關領域取得飛速的發展，得到國家的認可。

孫東指，政府對有關實驗室的資助額，增加至每年最多2,000萬元，各個實驗室都會提交具體的工作計劃和財務報告，確保資金用得其所，當局亦期望重點實驗室和其他在港科研機構，能夠成為吸引和培育國際頂尖人才的重要平台。

他又指，與國家科技部部長陰和俊座談期間，談及很多在港科學家提出要加大跨境創新要素流動，特別是共享科研數據，科技部將專門研究有關問題，讓本港能夠充分利用兩地的資源和信息優勢。"
人民幣兌美元即期收市升288點子創9個半月高,2025-08-25 16:53,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825165312&page=0,metro,,2025-08-25 17:15,"人民幣兌美元即期收市創9個半月高位。

人民幣兌美元即期收市報7.1517，較上日收市價大幅上升288點子，是去年11月5日以來最高，完全收復美國總統特朗普(Donald Trump)再次當選後的失地。"
雙登股份暗盤較上市價高出77%,2025-08-25 16:46,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825164623&page=0,metro,,2025-08-25 17:00,"儲能電池廠商雙登股份(06960)明日掛牌，據輝立交易平台，暗盤最新報25.62元，較上市價14.51元高出七成七，一手賬面賺5555元。

據耀才平台，暗盤報25.8元，較上市價高出七成八。

據券商統計，甲組及乙組申請、或是「頂頭槌飛」上限認購，投資者都未能穩中。"
市建局與浸大簽備忘錄 浸大有意在觀塘市中心項目設校外設施,2025-08-25 16:42,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825164236&page=0,metro,,2025-08-25 17:00,"市建局繼早前與科技大學及城市大學簽署合作備忘錄後，今日再與浸會大學簽署備忘錄，就「觀塘市中心 2.0」項目達成策略性合作意向。

備忘錄由市建局行政總監蔡宏興，與浸大行政副校長暨秘書長鄒靄雲簽署，浸大有意探討在項目完成後，在非住宅部分設立校外設施和空間，包括教研和學習等設施，市建局將全力支援浸大，靈活運用項目的優勢，促進雙方達成其發展目標。

蔡宏興表示，項目本身有三大優勢，包括超高人流物流滙聚、超高可達性及連接度，以及規劃設計高度靈活，隨著今日與浸大確立合作框架，項目在短短兩個多月內已獲三間大學認可並簽署備忘錄，可說是高等教育機構參與度最高的單一發展項目，期望可以為推動北都大學教育城的發展發揮正面效應。

鄒靄雲表示，九龍東作為香港第二個核心商業區，發展潛力巨大，項目加入教、硏元素，浸大希望與市建局探討在項目落成後，設立不同類型設施的機會，以應對浸大長遠的發展需要，同時配合特區政府推動香港發展成為國際專上教育的樞紐。"
特朗普周一晤李在明 預計會面歷時約30分鐘,2025-08-25 16:41,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825164122&page=0,metro,,2025-08-25 17:00,"美國總統特朗普(Donald Trump)將在當地時間周一中午12時左右，同到訪的南韓總統李在明(Lee Jae Myung)於白宮會談，歷時大約30分鐘，之後兩人在白宮內閣會議室，以閉門形式舉行午餐會晤。 根據白宮公布的日程安排，兩人在會後未有安排舉行聯合記者會。

李在明較早時在前往美國途中表示，他將同特朗普討論南韓增加國防開支、 北韓核問題，以及兩國上月底達成的經貿協議細節等。 對於同美國的關稅磋商展望，李在明說，雖然過程艱難，但相信最終將得出切合實際和合理的結論。 至於北韓問題，他就說，不會在這個議題上設限，將與美國開誠布公地對話。"
遠東控股料中期虧損收窄,2025-08-25 16:36,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825163645&page=0,metro,,2025-08-25 16:45,遠東控股國際(00036)預期上半年虧損約1790萬元，而對比去年同期虧損約5億零690萬元，主要由於期間投資物業之公平值虧損減少。
施羅德 : 9月議息結果將取決於就業及物價數據,2025-08-25 16:30,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825163016&page=0,metro,,2025-08-25 16:45,"施羅德投資資深經濟師George Brown表示，美國聯儲局主席鮑威爾在Jackson Hole全球央行年會上，為9月減息打開大門，但未有作出明確承諾。 雖然他承認「就業市場的下行風險正在增加」，但同時警告透過第二輪效應，「關稅或會引發更持久的通脹」。

該行認為，這表示著9月份的議息決定，將取決於8月份的美國就業及物價數據。 然而，市場已將其言論解讀為減息在即的信號。 利率期貨現時反映減息0.25厘的機會率高達九成，但考慮到鮑威爾強調未來數據的重要性，減息與否的機會只是一半一半。 目前維持聯儲局2025年將按兵不動的預測，但同時判斷或會轉為減息數次。"
據報周大福創建暫停出售內地公路資產計劃,2025-08-25 16:28,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825162804&page=0,metro,,2025-08-25 16:45,"《彭博》引述消息人士指，周大福創建(00659)已經暫停出售價值約20億美元，即156億港元的內地公路資產計劃。

彭博去年12月報道，周大福創建與越秀集團正進行談判，以出售位於內地的公路資產，但據報由於資產能夠產生穩定的現金流，周大福創建決定暫停出售，不過在稍後亦有機會重啟交易。"
北韓朝中社批李在明訪日為充當美日韓軍事合作急先鋒,2025-08-25 16:23,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825162315&page=0,metro,,2025-08-25 16:45,"北韓朝中社發表評論文章，批評南韓總統李在明早前訪問日本，是充當美日韓軍事合作「急先鋒」，警告面對追求霸權的美國及其隨從勢力，造成令人擔憂的事態，北韓絕不會坐視不管。

日韓領導人上周六在東京會晤。 文章批評，李在明這次訪日，打破了南韓總統上任後，優先訪美的外交慣例，認為李在明旨在，把強化美日韓三角軍事同盟中的一軸，日韓關係的堅定態度展示給美方，這會導致地區安保危機進一步升級。

文章指出，日韓強化合作，帶有侵略性的美日韓三角軍事同盟，會進一步提升，並對朝鮮半島和東北亞地區形勢，造成嚴重影響，同時批評日韓有意積極參與美國「印太戰略」，預示著安保環境將進一步被破壞。"
港股收市升490點  見逾四年新高,2025-08-25 16:21,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825162108&page=0,metro,,2025-08-25 16:45,"美國聯儲局主席鮑威爾演講後，市場對美國9月減息預期升溫，港股上升，大市高開267點後升幅擴大，最多升579點，恒生指數升穿本月中創下的高位，創2021年7月以來超過4年最高，收報25829點，升490點，成交3697億元。

新經濟股上升，阿里巴巴(09988)升近百分之6，騰訊(00700)及美團(03690)升百分之2至3，百度(09888)及網易(09999)升近百分之6，京東(09618)升百分之4，快手(01024)升半成。

金價向上，金礦股上升，紫金礦業(02899)升百分之6，招金(01818)升百分之1，赤峰黃金(06693)升百分之3，靈寶黃金(03330)升半成，山東黃金(01787)升百分之4。

恒生指數季檢納入三隻股份，泡泡瑪特(09992)終於獲染藍，股價衝高百分之3破頂後一度倒跌，收市升百分之2，京東物流(02618)升百分之7，中電信(00728)上升。

內房股上升，龍湖集團(00960)升半成，中海外(00688)升百分之1，萬科(02202)半年虧損擴大至119億人民幣，但股價急升一成，融創中國(01918)升百分之7，遠洋集團(03377)升百分之6。

有大行指，澳門博彩業暑期人流暢旺，博彩股造好，銀娛(00027)及金沙(01928)升半成。

汽車股普遍上升，但吉利(00175)逆市跌百分之1，比亞迪(01211)升百分之1，理想汽車(02015)升百分之2，蔚來(09866)急升一成半，東風集團(00489)以溢價近一成二兼分派旗下嵐圖汽車股份形式私有化，股價急升五成四，華晨中國(01114)半年多賺一成半，股價急升一成。

國企指數收報9248點，升168點。"
河南焦煤企業今起自主限產 幅度約20%至35%,2025-08-25 16:16,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825161601&page=0,metro,,2025-08-25 16:30,"據行業網站Mysteel報道，河南省內焦煤企業於今日起至9月3日，實行自主限產，初步預估限產幅度百分之20至35。

報道引述河南省環保部門口頭通知，省內焦煤企業實行自主限產，目前已有部分企業執行百分之30至35的限產幅度，其他企業亦將陸續限產，短期焦炭區域性供應呈現偏緊狀態，焦煤企業繼續提漲意願強烈。"
安本: 鮑威爾言論提高9月減息機率,2025-08-25 16:11,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825161142&page=0,metro,,2025-08-25 16:30,"安本東南亞多元資產投資方案主管Ray Sharma-Ong表示，上周Jackson Hole央行年會上，美國聯儲局主席鮑威爾傳達了關鍵訊息：就業市場面臨的下行風險增加，預計由關稅引發的通脹將是暫時性的，當前政策仍偏緊縮。

有關言論提高了聯儲局在9月公開市場委員會會議上減息的概率。 目前的市場焦點落在聯儲局將採取溫和的25個基點減息，還是一次過減息50個基點。 若會議前公布的勞動市場數據展現更明顯的疲態，不排除減息幅度更大。

9月25日的FOMC會議還將公佈更新版《經濟預測摘要》，市場將關注9月後減息步伐的訊號，尤其在近期多項雙邊關稅協議先後簽署後，聯儲局可發出更明確的政策指引。

該行預計聯儲局將減息25個基點，以貫徹鮑威爾遁序漸進、依數據行事及避免預判的政策風格。

股市方面，隨著貨幣政策更寬鬆，經濟衰退風險降低，預計股市將反彈，並且受惠領域更廣泛，不再局限於大型科企。 相對於市值加權的標普500指數，更看好美國標普500等權重指數、周期性股票及中小型股。

亞洲方面，偏好具備內需驅動因素的市場，除了能帶來額外動力，亦可與美國減息帶來的順風效應形成雙重助力。"
德媒指中方願參與烏克蘭維和部隊 外交部:報道不實,2025-08-25 16:11,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825161133&page=0,metro,,2025-08-25 16:30,德國傳媒報道，中國已表示願意參與烏克蘭維和部隊，但強調維和部隊必須是根據聯合國授權部署。 在北京，外交部發言人否認，並指報道不實，強調中方在烏克蘭危機問題上的立場是一貫和明確。
葵涌工廈有單位遭爆竊 損失約20萬元財物,2025-08-25 16:08,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825160832&page=0,metro,,2025-08-25 16:15,"葵涌億萬工業中心有單位遭爆竊，損失約20萬元現金，暫時未有人被捕。

警方早上7時許接獲單位負責人報案，指發現單位大門損毀、 閉路電視鏡頭消失，並有搜掠痕跡。 警員到報調查，經初步點算後，相信約20萬元現金及一個閉路電視鏡頭被人盜去。"
商務部副部長凌激會見百威亞太首席執行官程衍俊,2025-08-25 16:04,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825160424&page=0,metro,,2025-08-25 16:15,"商務部副部長兼國際貿易談判副代表凌激，在北京會見百威亞太(01876)首席執行官程衍俊。

凌激表示，中國是全球主要消費市場，商品及服務消費持續活躍，希望百威集團積極發揮綠色化、數智化生產，增強相關供應鏈韌性和效率，不斷增加優質供應，滿足多樣化消費需求。

程衍俊表示，中國是百威在全球的最大消費市場，百威受到中國消費者歡迎，在華業務穩步提升，百威將持續擴大對華投資，加大對綠色低碳方向投入，為中國消費者提供健康、優質及產品與服務。"
獲發香園圍管制站配額私家車明起通宵時段可用落馬洲管制站,2025-08-25 15:57,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825155705&page=0,metro,,2025-08-25 16:15,"運輸署宣布，獲發香園圍管制站跨境配額的私家車，明日起每日午夜12時至上午6時半，可經落馬洲管制站過境。

運輸署指，為便利這些私家車，在香園圍管制站的運作時間以外仍可過境，粵港兩地政府達成協議，准許這些跨境私家車，明日起於每日通宵時段內，經落馬洲管制站過境。 署方已發信通知相關許可證持有人最新安排。

運輸署又指，有關安排有助促進粵港進一步融合，提升旅客通關效率，粵港兩地政府會繼續保持緊密合作，為兩地經濟發展持續注入動力。

目前持有深圳灣口岸，文錦渡及沙頭角管制站許可證的跨境私家車，可於通宵時段經落馬洲管制站過境。"
港元拆息普遍向下 一個月拆息跌至2.7272厘,2025-08-25 15:54,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825155442&page=0,metro,,2025-08-25 16:15,"本港銀行同業拆息(HIBOR)普遍向下，與樓按相關的一個月拆息跌至2.7272厘，較上日跌4點子，是連跌三個交易日，創近一星期以來最低。

以H+1.3厘計算，最新H按利率為4.027厘，仍然高於封頂息率3.5厘。

另外，隔夜拆息跌幅最大，跌至2.66345厘，較上日跌逾10基點；一星期拆息微升至2.80964厘。"
越南被指在南沙填海造地 外交部:中方堅決反對,2025-08-25 15:49,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825154924&page=0,metro,,2025-08-25 16:00,美國一個智庫近日發布報告，指越南正在南沙群島填海造地，面積很可能超過中國在南沙群島填海造地的面積。 在北京，外交部發言人表示，南沙群島是中國的固有領土，中方堅決反對有關國家，在非法侵佔的島礁上開展建設活動，將採取必要措施，維護自身領土主權和海洋權益。
甯漢豪指必須培養勇於承擔的工地安全文化,2025-08-25 15:46,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825154634&page=0,metro,,2025-08-25 16:00,"發展局局長甯漢豪表示，工地安全責任屬於整個工程團隊，各成員都有自己的角色和責任，社會須培養正向、 堅實、 勇於承擔的工地安全文化，切勿讓冒險及走捷徑的心態萌芽。

甯漢豪出席「建造業安全周」活動致辭時指，工友是建造業最寶貴的資源，社會有責任為他們營造更安全的工作環境，以及好的發展機遇，讓他們能夠安心工作、 平安回家。

她指，政府近年致力推動創新科技應用和工地安全智能化，先進高效的建築方法，有助將部份高危的現場建築工序，轉移到廠房進行，而當局亦大力推動整個建造業界，全面應用「安全智慧工地」系統，以進一步加強工地安全管理。"
上海放寬房地產政策 調減限購及優化住房公職金貸款額度,2025-08-25 15:39,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825153943&page=0,metro,,2025-08-25 16:00,"上海放寬房地產政策，減少限購政策，優化住房公積金、個人住房信貸及個人住房房產稅。

上海市住建委等聯合印發調整房地產政策措施通知，明確進一步調減住房限購政策，包括符合條件的居民家庭在外環外購房不限套數，包括上海戶籍家庭、連續繳納社保或個人所得稅滿一年的非戶籍居民，另外成人單身人士按照居民家庭執行住房限購政策。

至於在外環內，上海戶籍居民家庭和上海戶籍成年單身人士限購2套住房；非戶籍居民如果連續繳納社保或個人所得稅滿3年及以上，在外環內限購1套住房。

另外，會提高個人住房公積金貸款額度，住房公積金含補充公積金最高貸款額度上調百分之15，並可以按規定申請提取本人及配偶的住房公積金支付購房首付款，同時支持住房公積金「又提又貸」，對提取住房公積金支付購房首付款的人士，不會影響其住房公積金貸款額度計算。

通知又明確優化個人住房信貸政策，銀行在房貸時，在利率定價機制安排方面，不再區分首套住房和二套住房，合理確定每筆商業性個人住房貸款的具體利率水平，爲銜接優化住房限購政策，非上海戶籍居民家庭購買的第一套住房暫免徵收房産稅，購買的第二套及以上住房在合併計算家庭全部住房面積後，給予人均60平方米的免稅面積扣除。"
國家科技部部長冀香港科技界放開手腳、創造創新,2025-08-25 15:37,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825153700&page=0,metro,,2025-08-25 15:45,"15間在港的全國重點實驗室上月投入運作，國家科技部部長陰和俊來港向有關實驗室授牌。 他指，重點實驗室在港佈局建設，是國家對香港科研實力、 創新能力，以及發展潛力的高度認可和充份信任，期望本港能夠大力營造開放包容、追求卓越的學術氛圍，匯聚人才、 激發活力，發揮國際化科技優勢.

陰和俊在儀式上致辭時指，期望重點實驗室強化使命定位，聚集國家需求背後的科學難題，力爭在基礎理論研究和關鍵核心技術攻關上，取得更多原創性、 引領性的重大突破，搶佔全球科技競爭的制高點。

他又說，距離2035年建成科技強國，只有不夠10年，希望香港科技界放開手腳、 創造創新，不斷產出重大創新成果，助力科技強國建設，科技部將會與特區政府配合，扎實落實中央惠港科技政策，深化科技交流合作，令創新成為香港經濟社會發展的新引擎。"
華盛頓國民警衛隊部分成員開始攜帶武器執勤,2025-08-25 15:34,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825153428&page=0,metro,,2025-08-25 15:45,"被派駐到美國首都華盛頓特區的國民警衛隊，部分成員開始攜帶武器執勤。

美國國防部長赫格塞斯(Pete Hegseth)是在上周授權，在華盛頓特區的國民警衛隊可攜帶武器，有美國官員表示，這些國民警衛隊成員將攜帶M17手槍或M4步槍，但暫時未確定人數。 華盛頓特區聯合特遣部隊就發聲明，指這是最後手段，國民警衛隊人員只會在遭遇死亡， 或嚴重人身傷害的即時威脅時，才會開槍。

美國總統特朗普(Donald Trump)就警告，可能派國民警衛隊到馬里蘭州最大城市巴爾的摩，迅速清理犯罪活動。   他在社交平台發文，指巴爾的摩，犯罪活動猖獗，如果馬里蘭州州長摩爾(Wes Moore)需要幫忙，他會派部隊進駐市內，又指附近的華盛頓特區正這樣做，而且很快就清理了犯罪。

據報，特朗普亦計劃，最快可能在下月，向美國第3大城市芝加哥，部署數千名國民警衛隊員，打擊當地的犯罪和非法移民問題。"
韓獨檢組或最快本周五起訴金建希,2025-08-25 15:14,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825151410&page=0,metro,,2025-08-25 15:30,"南韓調查前第一夫人金建希(Kim Keon Hee)弊案的獨立檢察組，最快可能在本周五起訴金建希。

獨檢組今日第4次傳喚金建希到案接受調查，但她基本繼續行使緘默權。 獨檢組一名負責人透露，考慮到金建希的羈押期限，在本月31日屆滿，獨檢組本周將起訴她，最快可能在本周五。

金建希本月12日被批捕後至今，獨檢組已4次傳訊她，就涉嫌介入國會選舉案、 操縱股價案，接受獨檢組調查，但她基本全程拒絕就指控陳述。"
滙豐完成離岸人民幣債券回購業務優化安排下首批交易,2025-08-25 15:12,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825151212&page=0,metro,,2025-08-25 15:30,"滙豐成功協助多間銀行、證券公司和對沖基金，利用金管局推出離岸人民幣債券回購業務優化安排，完成首批交易。

作為指定的一級流動性提供銀行，滙豐協助環球客戶，包括中信證券國際資本管理、卡普拉投資管理（Capula Investment Management）及廣發全球資本，以北向通在岸債券作為抵押品，完成以美元、歐元及港元結算的回購交易，以及離岸人民幣交易。

滙豐協助中信證券國際資本管理，將抵押品債券在回購期間再行使用，以作為互換通下，經港交所旗下香港場外結算公司的非現金履約抵押品。

滙豐資本市場及證券服務香港區主管黃子卓表示，隨著愈來愈多國際投資者參與離岸人民幣債券回購業務，很高興協助客戶完成首批優化安排下的交易，並推動債券通回購市場逐步與國際慣例接軌的進程和發展，相信將帶來實質效益，並深受離岸投資者的歡迎。"
內地三大指數升逾1% 滬指再創十年新高,2025-08-25 15:10,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825151038&page=0,metro,,2025-08-25 15:30,"內地股市上升。

上證綜合指數收報3883點，再創十年高位，升57點，升幅百分之1.51。

深證成分指數收報12441點，升275點，升幅百分之2.26。

滬深300指數收報4469點，升91點，升幅百分之2.08。

滬深京三市成交額突破3萬億元人民幣，是去年10月8日以來首次，也是歷史上第二次。"
歐洲股市早段下跌,2025-08-25 15:07,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825150725&page=0,metro,,2025-08-25 15:15,"歐洲股市早段下跌。

德國DAX指數最新報24247點，跌123點，跌幅百分之0.51。

法國CAC指數最新報7940點，跌28點，跌幅百分之0.36。

英國今天夏季銀行假日，股市休市。"
七旬翁涉早上在跑馬地酒後駕駛被捕,2025-08-25 14:52,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825145207&page=0,metro,,2025-08-25 15:15,"一名74歲私家車司機涉嫌酒後駕駛被捕。

警方早上近11時在跑馬地摩理臣山道及堅拿道東交界，截停一部違反交規例的私家車時，發現男司機身上有酒氣，他未能通過酒精呼氣測試，涉嫌酒後駕駛，正被扣留調查。"
南韓股市收市升1.3%,2025-08-25 14:51,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825145151&page=0,metro,,2025-08-25 15:15,"南韓股市上升。

首爾綜合指數收報3209點，升41點，升幅百分之1.3。"
